السنة ,الربع,المنطقة ,المدينة ,نوع العقار ,مجموع الصفقات,المتوسط
2020,3,مكة المكرمة,ثول,محل - تجاري,6,640
2020,3,مكة المكرمة,جدة,محل - تجاري,3210,728.616505
2020,3,مكة المكرمة,خليص,محل - تجاري,16,295.39188
2020,3,مكة المكرمة,رابغ,محل - تجاري,54,437.921197
2020,3,مكة المكرمة,رنية,محل - تجاري,16,241.240362
2020,3,مكة المكرمة,مكة المكرمة,محل - تجاري,1719,602.540844
2020,3,مكة المكرمة,القنفذة,معرض تجاري - تجاري,1,190.1566
2020,3,مكة المكرمة,القنفذة - القوز,معرض تجاري - تجاري,1,46.82927
2020,3,مكة المكرمة,جدة,معرض تجاري - تجاري,296,905.011298
2020,3,مكة المكرمة,مكة المكرمة,معرض تجاري - تجاري,35,1886.228
2020,3,مكة المكرمة,الجموم - بحرة,مكتب - تجاري,1,230
2020,3,مكة المكرمة,الطائف,مكتب - تجاري,17,202.727845
2020,3,مكة المكرمة,القنفذة - القوز,مكتب - تجاري,1,9.54546
2020,3,مكة المكرمة,جدة,مكتب - تجاري,774,426.871953
2020,3,مكة المكرمة,مكة المكرمة,مكتب - تجاري,113,290.366634
2020,4,مكة المكرمة,أضم,استديو - سكني,1,12000
2020,4,مكة المكرمة,الجموم,استديو - سكني,2,7250
2020,4,مكة المكرمة,الجموم - بحرة,استديو - سكني,2,6000
2020,4,مكة المكرمة,الطائف,استديو - سكني,83,9047.945205
2020,4,مكة المكرمة,العرضيات - نمرة,استديو - سكني,2,8400
2020,4,مكة المكرمة,القنفذة,استديو - سكني,16,11057.14286
2020,4,مكة المكرمة,القنفذة - القوز,استديو - سكني,3,9100
2020,4,مكة المكرمة,الليث,استديو - سكني,7,11360
2020,4,مكة المكرمة,ثول,استديو - سكني,1,12000
2020,4,مكة المكرمة,جدة,استديو - سكني,1565,12247.64801
2020,4,مكة المكرمة,رابغ,استديو - سكني,20,11610
2020,4,مكة المكرمة,مكة المكرمة,استديو - سكني,147,10741.22917
2020,4,مكة المكرمة,الطائف,دوبلاكس - سكني,8,24134
2020,4,مكة المكرمة,جدة,دوبلاكس - سكني,450,62461.80759
2020,4,مكة المكرمة,رابغ,دوبلاكس - سكني,1,34000
2020,4,مكة المكرمة,مكة المكرمة,دوبلاكس - سكني,25,30817.3913
2020,4,مكة المكرمة,أضم,دور - سكني,2,24500
2020,4,مكة المكرمة,الجموم,دور - سكني,9,14088.88889
2020,4,مكة المكرمة,الجموم - بحرة,دور - سكني,12,17289.33333
2020,4,مكة المكرمة,الخرمة,دور - سكني,6,11833.33333
2020,4,مكة المكرمة,الطائف,دور - سكني,190,20027.90323
2020,4,مكة المكرمة,العرضيات - نمرة,دور - سكني,1,72000
2020,4,مكة المكرمة,الليث,دور - سكني,1,36000
2020,4,مكة المكرمة,تربة,دور - سكني,6,13666.66667
2020,4,مكة المكرمة,ثول,دور - سكني,2,73090.5
2020,4,مكة المكرمة,جدة,دور - سكني,582,37013.84019
2020,4,مكة المكرمة,خليص,دور - سكني,1,10000
2020,4,مكة المكرمة,رابغ,دور - سكني,10,29571.42857
2020,4,مكة المكرمة,رنية,دور - سكني,3,18000
2020,4,مكة المكرمة,مكة المكرمة,دور - سكني,263,20050.89873
2020,4,مكة المكرمة,أضم,شقة - سكني,23,10473.47826
2020,4,مكة المكرمة,الجموم,شقة - سكني,106,11280.4878
2020,4,مكة المكرمة,الجموم - بحرة,شقة - سكني,119,14421.54639
2020,4,مكة المكرمة,الخرمة,شقة - سكني,20,7458.823529
2020,4,مكة المكرمة,الطائف,شقة - سكني,3317,14944.94407
2020,4,مكة المكرمة,العرضيات - نمرة,شقة - سكني,19,14733.33333
2020,4,مكة المكرمة,القنفذة,شقة - سكني,368,14608.51957
2020,4,مكة المكرمة,القنفذة - القوز,شقة - سكني,77,15330.80328
2020,4,مكة المكرمة,الليث,شقة - سكني,212,13818.65882
2020,4,مكة المكرمة,تربة,شقة - سكني,47,7607.032258
2020,4,مكة المكرمة,ثول,شقة - سكني,45,13585.71429
2020,4,مكة المكرمة,جدة,شقة - سكني,46269,19839.67681
2020,4,مكة المكرمة,خليص,شقة - سكني,77,13081.9403
2020,4,مكة المكرمة,رابغ,شقة - سكني,373,11868.22727
2020,4,مكة المكرمة,رنية,شقة - سكني,24,10646.68182
2020,4,مكة المكرمة,مكة المكرمة,شقة - سكني,9335,16685.60917
2020,4,مكة المكرمة,الجموم - بحرة,فيلا - سكني,5,15840
2020,4,مكة المكرمة,الطائف,فيلا - سكني,22,36672.77778
2020,4,مكة المكرمة,ثول,فيلا - سكني,3,108000
2020,4,مكة المكرمة,جدة,فيلا - سكني,669,82579.4718
2020,4,مكة المكرمة,مكة المكرمة,فيلا - سكني,37,35273.78571
2020,4,مكة المكرمة,أضم,محل - تجاري,8,212.493477
2020,4,مكة المكرمة,الجموم,محل - تجاري,64,370.446737
2020,4,مكة المكرمة,الجموم - بحرة,محل - تجاري,41,368.326858
2020,4,مكة المكرمة,الخرمة,محل - تجاري,19,318.556769
2020,4,مكة المكرمة,الطائف,محل - تجاري,1049,631.268802
2020,4,مكة المكرمة,العرضيات - نمرة,محل - تجاري,59,314.621156
2020,4,مكة المكرمة,القنفذة,محل - تجاري,76,595.18676
2020,4,مكة المكرمة,القنفذة - القوز,محل - تجاري,80,333.186898
2020,4,مكة المكرمة,الليث,محل - تجاري,56,810.376294
2020,4,مكة المكرمة,الموية,محل - تجاري,2,520
2020,4,مكة المكرمة,تربة,محل - تجاري,16,215.25
2020,4,مكة المكرمة,ثول,محل - تجاري,17,659.485089
2020,4,مكة المكرمة,جدة,محل - تجاري,5568,722.329538
2020,4,مكة المكرمة,خليص,محل - تجاري,47,253.284821
2020,4,مكة المكرمة,رابغ,محل - تجاري,66,492.053869
2020,4,مكة المكرمة,رنية,محل - تجاري,27,393.301009
2020,4,مكة المكرمة,مكة المكرمة,محل - تجاري,2182,765.094771
2020,4,مكة المكرمة,الجموم - بحرة,معرض تجاري - تجاري,1,428.57143
2020,4,مكة المكرمة,الطائف,معرض تجاري - تجاري,8,452.024178
2020,4,مكة المكرمة,القنفذة,معرض تجاري - تجاري,3,644.32624
2020,4,مكة المكرمة,القنفذة - القوز,معرض تجاري - تجاري,1,92
2020,4,مكة المكرمة,جدة,معرض تجاري - تجاري,627,934.002445
2020,4,مكة المكرمة,مكة المكرمة,معرض تجاري - تجاري,121,1684.893471
2020,4,مكة المكرمة,الجموم,مكتب - تجاري,4,187.242065
2020,4,مكة المكرمة,الجموم - بحرة,مكتب - تجاري,1,357.14286
2020,4,مكة المكرمة,الخرمة,مكتب - تجاري,1,375
2020,4,مكة المكرمة,الطائف,مكتب - تجاري,31,289.978619
2020,4,مكة المكرمة,القنفذة,مكتب - تجاري,3,579.52381
2020,4,مكة المكرمة,الليث,مكتب - تجاري,1,1162.7907
2020,4,مكة المكرمة,تربة,مكتب - تجاري,1,833.33333
2020,4,مكة المكرمة,جدة,مكتب - تجاري,1808,436.00686
2020,4,مكة المكرمة,خليص,مكتب - تجاري,1,135.13514
2020,4,مكة المكرمة,رابغ,مكتب - تجاري,7,179.256603
2020,4,مكة المكرمة,مكة المكرمة,مكتب - تجاري,218,304.47687
2021,1,مكة المكرمة,الجموم - بحرة,استديو - سكني,1,12000
2021,1,مكة المكرمة,الطائف,استديو - سكني,54,9280.851063
2021,1,مكة المكرمة,القنفذة,استديو - سكني,9,10666.66667
2021,1,مكة المكرمة,القنفذة - القوز,استديو - سكني,8,9600
2021,1,مكة المكرمة,تربة,استديو - سكني,1,7800
2021,1,مكة المكرمة,ثول,استديو - سكني,3,13400
2021,1,مكة المكرمة,جدة,استديو - سكني,3313,12970.99132
2021,1,مكة المكرمة,خليص,استديو - سكني,4,8500
2021,1,مكة المكرمة,رابغ,استديو - سكني,51,11300
2021,1,مكة المكرمة,مكة المكرمة,استديو - سكني,205,9862.626262
2021,1,مكة المكرمة,الجموم - بحرة,دوبلاكس - سكني,1,16800
2021,1,مكة المكرمة,الخرمة,دوبلاكس - سكني,1,14000
2021,1,مكة المكرمة,الطائف,دوبلاكس - سكني,3,20666.66667
2021,1,مكة المكرمة,جدة,دوبلاكس - سكني,366,67588.50479
2021,1,مكة المكرمة,خليص,دوبلاكس - سكني,1,19000
2021,1,مكة المكرمة,مكة المكرمة,دوبلاكس - سكني,25,33303.5
2021,1,مكة المكرمة,أضم,دور - سكني,1,24000
2021,1,مكة المكرمة,الجموم,دور - سكني,4,9000
2021,1,مكة المكرمة,الجموم - بحرة,دور - سكني,7,14257.14286
2021,1,مكة المكرمة,الخرمة,دور - سكني,2,11000
2021,1,مكة المكرمة,الطائف,دور - سكني,168,20017.87786
2021,1,مكة المكرمة,القنفذة,دور - سكني,1,18000
2021,1,مكة المكرمة,القنفذة - القوز,دور - سكني,1,18000
2021,1,مكة المكرمة,الليث,دور - سكني,1,18000
2021,1,مكة المكرمة,الموية,دور - سكني,1,18000
2021,1,مكة المكرمة,تربة,دور - سكني,2,6692
2021,1,مكة المكرمة,ثول,دور - سكني,4,18400
2021,1,مكة المكرمة,جدة,دور - سكني,603,34662.52632
2021,1,مكة المكرمة,رابغ,دور - سكني,5,20620
2021,1,مكة المكرمة,رنية,دور - سكني,4,17200
2021,1,مكة المكرمة,مكة المكرمة,دور - سكني,176,19502.27344
2021,1,مكة المكرمة,أضم,شقة - سكني,25,11251.18182
2021,1,مكة المكرمة,الجموم,شقة - سكني,76,11783.05085
2021,1,مكة المكرمة,الجموم - بحرة,شقة - سكني,165,13642.62727
2021,1,مكة المكرمة,الخرمة,شقة - سكني,18,7661.538461
2021,1,مكة المكرمة,الطائف,شقة - سكني,3065,15201.09889
2021,1,مكة المكرمة,العرضيات - نمرة,شقة - سكني,19,13556.11765
2021,1,مكة المكرمة,القنفذة,شقة - سكني,360,14277.7007
2021,1,مكة المكرمة,القنفذة - القوز,شقة - سكني,69,13435.98305
2021,1,مكة المكرمة,الليث,شقة - سكني,193,13248.42647
2021,1,مكة المكرمة,الموية,شقة - سكني,4,9000
2021,1,مكة المكرمة,تربة,شقة - سكني,12,10012.7
2021,1,مكة المكرمة,ثول,شقة - سكني,80,15682.5625
2021,1,مكة المكرمة,جدة,شقة - سكني,43362,19678.68157
2021,1,مكة المكرمة,خليص,شقة - سكني,98,12800.75
2021,1,مكة المكرمة,رابغ,شقة - سكني,497,12457.66431
2021,1,مكة المكرمة,رنية,شقة - سكني,24,9321.052631
2021,1,مكة المكرمة,مكة المكرمة,شقة - سكني,8415,16275.25356
2021,1,مكة المكرمة,الجموم - بحرة,فيلا - سكني,1,19800
2021,1,مكة المكرمة,الطائف,فيلا - سكني,10,30111.11111
2021,1,مكة المكرمة,ثول,فيلا - سكني,3,23733.33333
2021,1,مكة المكرمة,جدة,فيلا - سكني,680,71970.34197
2021,1,مكة المكرمة,رابغ,فيلا - سكني,1,26000
2021,1,مكة المكرمة,مكة المكرمة,فيلا - سكني,27,31385.1875
2021,1,مكة المكرمة,أضم,محل - تجاري,8,347.346572
2021,1,مكة المكرمة,الجموم,محل - تجاري,54,658.402345
2021,1,مكة المكرمة,الجموم - بحرة,محل - تجاري,45,417.890991
2021,1,مكة المكرمة,الخرمة,محل - تجاري,14,316.983502
2021,1,مكة المكرمة,الطائف,محل - تجاري,828,542.721832
2021,1,مكة المكرمة,العرضيات - نمرة,محل - تجاري,17,339.667998
2021,1,مكة المكرمة,القنفذة,محل - تجاري,66,438.849429
2021,1,مكة المكرمة,القنفذة - القوز,محل - تجاري,72,467.944022
2021,1,مكة المكرمة,الليث,محل - تجاري,31,565.61522
2021,1,مكة المكرمة,تربة,محل - تجاري,13,302.941281
2021,1,مكة المكرمة,ثول,محل - تجاري,19,441.276429
2021,1,مكة المكرمة,جدة,محل - تجاري,5143,809.136262
2021,1,مكة المكرمة,خليص,محل - تجاري,9,200.813576
2021,1,مكة المكرمة,رابغ,محل - تجاري,66,476.524671
2021,1,مكة المكرمة,رنية,محل - تجاري,15,226.697528
2021,1,مكة المكرمة,مكة المكرمة,محل - تجاري,1577,1552.248717
2021,1,مكة المكرمة,الطائف,معرض تجاري - تجاري,11,1211.609295
2021,1,مكة المكرمة,القنفذة,معرض تجاري - تجاري,6,259.074073
2021,1,مكة المكرمة,جدة,معرض تجاري - تجاري,769,924.455001
2021,1,مكة المكرمة,مكة المكرمة,معرض تجاري - تجاري,53,1202.631958
2021,1,مكة المكرمة,أضم,مكتب - تجاري,1,62.5
2021,1,مكة المكرمة,الجموم,مكتب - تجاري,2,19.583335
2021,1,مكة المكرمة,الجموم - بحرة,مكتب - تجاري,2,295.882355
2021,1,مكة المكرمة,الطائف,مكتب - تجاري,45,346.965729
2021,1,مكة المكرمة,القنفذة,مكتب - تجاري,1,221.79096
2021,1,مكة المكرمة,ثول,مكتب - تجاري,1,666.66667
2021,1,مكة المكرمة,جدة,مكتب - تجاري,1869,432.925497
2021,1,مكة المكرمة,رابغ,مكتب - تجاري,2,104.166665
2021,1,مكة المكرمة,مكة المكرمة,مكتب - تجاري,165,332.4288
2021,2,مكة المكرمة,الجموم - بحرة,استديو - سكني,1,7200
2021,2,مكة المكرمة,الطائف,استديو - سكني,37,9103.030303
2021,2,مكة المكرمة,القنفذة,استديو - سكني,6,10200
2021,2,مكة المكرمة,القنفذة - القوز,استديو - سكني,10,6300
2021,2,مكة المكرمة,الليث,استديو - سكني,5,13050
2021,2,مكة المكرمة,تربة,استديو - سكني,2,5000
2021,2,مكة المكرمة,جدة,استديو - سكني,884,13514.52575
2021,2,مكة المكرمة,رابغ,استديو - سكني,2,8400
2021,2,مكة المكرمة,مكة المكرمة,استديو - سكني,52,8626.829268
2021,2,مكة المكرمة,الطائف,دوبلاكس - سكني,2,13500
2021,2,مكة المكرمة,ثول,دوبلاكس - سكني,1,16800
2021,2,مكة المكرمة,جدة,دوبلاكس - سكني,121,72185.65487
2021,2,مكة المكرمة,مكة المكرمة,دوبلاكس - سكني,6,25000
2021,2,مكة المكرمة,أضم,دور - سكني,1,6000
2021,2,مكة المكرمة,الجموم,دور - سكني,2,17300
2021,2,مكة المكرمة,الجموم - بحرة,دور - سكني,1,18000
2021,2,مكة المكرمة,الطائف,دور - سكني,98,17944.8427
2021,2,مكة المكرمة,العرضيات - نمرة,دور - سكني,1,6000
2021,2,مكة المكرمة,القنفذة,دور - سكني,1,36000
2021,2,مكة المكرمة,القنفذة - القوز,دور - سكني,2,12000
2021,2,مكة المكرمة,الليث,دور - سكني,1,16800
2021,2,مكة المكرمة,تربة,دور - سكني,3,11533.33333
2021,2,مكة المكرمة,جدة,دور - سكني,191,32606.16
2021,2,مكة المكرمة,خليص,دور - سكني,1,8400
2021,2,مكة المكرمة,رنية,دور - سكني,1,30000
2021,2,مكة المكرمة,مكة المكرمة,دور - سكني,48,23662.42222
2021,2,مكة المكرمة,أضم,شقة - سكني,4,8000
2021,2,مكة المكرمة,الجموم,شقة - سكني,54,12018.72973
2021,2,مكة المكرمة,الجموم - بحرة,شقة - سكني,67,13022.57377
2021,2,مكة المكرمة,الخرمة,شقة - سكني,11,9486.25
2021,2,مكة المكرمة,الطائف,شقة - سكني,1598,15057.51457
2021,2,مكة المكرمة,العرضيات - نمرة,شقة - سكني,20,11144.5
2021,2,مكة المكرمة,القنفذة,شقة - سكني,204,14795.96933
2021,2,مكة المكرمة,القنفذة - القوز,شقة - سكني,55,12755.3617
2021,2,مكة المكرمة,الليث,شقة - سكني,98,13730.25316
2021,2,مكة المكرمة,الموية,شقة - سكني,1,5000
2021,2,مكة المكرمة,تربة,شقة - سكني,15,9311.642857
2021,2,مكة المكرمة,ثول,شقة - سكني,37,16671.5625
2021,2,مكة المكرمة,جدة,شقة - سكني,19012,19575.19633
2021,2,مكة المكرمة,خليص,شقة - سكني,41,12135
2021,2,مكة المكرمة,رابغ,شقة - سكني,220,11924.38384
2021,2,مكة المكرمة,رنية,شقة - سكني,6,13100
2021,2,مكة المكرمة,مكة المكرمة,شقة - سكني,3542,16107.88839
2021,2,مكة المكرمة,الجموم,فيلا - سكني,1,18000
2021,2,مكة المكرمة,الجموم - بحرة,فيلا - سكني,1,12000
2021,2,مكة المكرمة,الطائف,فيلا - سكني,6,46418.16667
2021,2,مكة المكرمة,الليث,فيلا - سكني,1,21600
2021,2,مكة المكرمة,تربة,فيلا - سكني,1,13090
2021,2,مكة المكرمة,ثول,فيلا - سكني,1,27000
2021,2,مكة المكرمة,جدة,فيلا - سكني,440,70123.11656
2021,2,مكة المكرمة,مكة المكرمة,فيلا - سكني,28,29746.91304
2021,2,مكة المكرمة,أضم,محل - تجاري,4,506.8069
2021,2,مكة المكرمة,الجموم,محل - تجاري,21,543.668447
2021,2,مكة المكرمة,الجموم - بحرة,محل - تجاري,20,423.09944
2021,2,مكة المكرمة,الخرمة,محل - تجاري,5,272.5
2021,2,مكة المكرمة,الطائف,محل - تجاري,356,571.430465
2021,2,مكة المكرمة,العرضيات - نمرة,محل - تجاري,3,376.856043
2021,2,مكة المكرمة,القنفذة,محل - تجاري,51,549.019164
2021,2,مكة المكرمة,القنفذة - القوز,محل - تجاري,36,472.773383
2021,2,مكة المكرمة,الليث,محل - تجاري,17,554.711016
2021,2,مكة المكرمة,تربة,محل - تجاري,6,267.222222
2021,2,مكة المكرمة,ثول,محل - تجاري,6,325.162906
2021,2,مكة المكرمة,جدة,محل - تجاري,2222,806.081632
2021,2,مكة المكرمة,خليص,محل - تجاري,10,188.628228
2021,2,مكة المكرمة,رابغ,محل - تجاري,29,343.926583
2021,2,مكة المكرمة,رنية,محل - تجاري,10,340.789953
2021,2,مكة المكرمة,مكة المكرمة,محل - تجاري,704,2081.615603
2021,2,مكة المكرمة,الجموم - بحرة,معرض تجاري - تجاري,1,357.14286
2021,2,مكة المكرمة,الطائف,معرض تجاري - تجاري,5,353.62408
2021,2,مكة المكرمة,جدة,معرض تجاري - تجاري,387,942.833804
2021,2,مكة المكرمة,مكة المكرمة,معرض تجاري - تجاري,25,1284.635812
2021,2,مكة المكرمة,أضم,مكتب - تجاري,1,208.33333
2021,2,مكة المكرمة,الجموم,مكتب - تجاري,1,143.75
2021,2,مكة المكرمة,الطائف,مكتب - تجاري,13,555.879103
2021,2,مكة المكرمة,القنفذة,مكتب - تجاري,1,492.61084
2021,2,مكة المكرمة,القنفذة - القوز,مكتب - تجاري,4,957.75
2021,2,مكة المكرمة,تربة,مكتب - تجاري,1,208.33333
2021,2,مكة المكرمة,جدة,مكتب - تجاري,729,438.506268
2021,2,مكة المكرمة,رابغ,مكتب - تجاري,3,281.25
2021,2,مكة المكرمة,مكة المكرمة,مكتب - تجاري,56,387.786581
2021,3,مكة المكرمة,أضم,استديو - سكني,3,6000
2021,3,مكة المكرمة,الطائف,استديو - سكني,45,9535.897435
2021,3,مكة المكرمة,العرضيات - نمرة,استديو - سكني,2,5500
2021,3,مكة المكرمة,القنفذة,استديو - سكني,14,10076.92308
2021,3,مكة المكرمة,القنفذة - القوز,استديو - سكني,6,6000
2021,3,مكة المكرمة,الليث,استديو - سكني,18,18784.61538
2021,3,مكة المكرمة,تربة,استديو - سكني,1,6000
2021,3,مكة المكرمة,ثول,استديو - سكني,1,10200
2021,3,مكة المكرمة,جدة,استديو - سكني,969,13488.06196
2021,3,مكة المكرمة,خليص,استديو - سكني,4,17000
2021,3,مكة المكرمة,رابغ,استديو - سكني,18,9150
2021,3,مكة المكرمة,مكة المكرمة,استديو - سكني,83,11003.13725
2021,3,مكة المكرمة,الطائف,دوبلاكس - سكني,4,18688
2021,3,مكة المكرمة,جدة,دوبلاكس - سكني,203,75435.45055
2021,3,مكة المكرمة,رابغ,دوبلاكس - سكني,1,13200
2021,3,مكة المكرمة,مكة المكرمة,دوبلاكس - سكني,6,36287.83333
2021,3,مكة المكرمة,أضم,دور - سكني,1,13200
2021,3,مكة المكرمة,الجموم,دور - سكني,3,10472.66667
2021,3,مكة المكرمة,الجموم - بحرة,دور - سكني,5,9720
2021,3,مكة المكرمة,الخرمة,دور - سكني,2,13800
2021,3,مكة المكرمة,الطائف,دور - سكني,215,17273.78409
2021,3,مكة المكرمة,العرضيات - نمرة,دور - سكني,1,27000
2021,3,مكة المكرمة,القنفذة,دور - سكني,5,27236.2
2021,3,مكة المكرمة,الليث,دور - سكني,1,12000
2021,3,مكة المكرمة,تربة,دور - سكني,2,15000
2021,3,مكة المكرمة,ثول,دور - سكني,4,26142.5
2021,3,مكة المكرمة,جدة,دور - سكني,435,30905.99035
2021,3,مكة المكرمة,خليص,دور - سكني,2,21000
2021,3,مكة المكرمة,رابغ,دور - سكني,11,22904.72727
2021,3,مكة المكرمة,مكة المكرمة,دور - سكني,203,18632.75676
2021,3,مكة المكرمة,أضم,شقة - سكني,35,12109.0625
2021,3,مكة المكرمة,الجموم,شقة - سكني,111,12007.91579
2021,3,مكة المكرمة,الجموم - بحرة,شقة - سكني,139,14871.63025
2021,3,مكة المكرمة,الخرمة,شقة - سكني,34,8820.416666
2021,3,مكة المكرمة,الطائف,شقة - سكني,3628,15717.32634
2021,3,مكة المكرمة,العرضيات - نمرة,شقة - سكني,23,12064.90476
2021,3,مكة المكرمة,القنفذة,شقة - سكني,561,16477.2104
2021,3,مكة المكرمة,القنفذة - القوز,شقة - سكني,138,11776.94215
2021,3,مكة المكرمة,الليث,شقة - سكني,425,13859.55224
2021,3,مكة المكرمة,الموية,شقة - سكني,5,17240
2021,3,مكة المكرمة,تربة,شقة - سكني,25,8852.631578
2021,3,مكة المكرمة,ثول,شقة - سكني,72,14997.80435
2021,3,مكة المكرمة,جدة,شقة - سكني,41226,20174.9951
2021,3,مكة المكرمة,خليص,شقة - سكني,103,15329.39773
2021,3,مكة المكرمة,رابغ,شقة - سكني,442,12504.48468
2021,3,مكة المكرمة,رنية,شقة - سكني,36,13636.33333
2021,3,مكة المكرمة,مكة المكرمة,شقة - سكني,9460,16662.02354
2021,3,مكة المكرمة,الجموم - بحرة,فيلا - سكني,5,16567.2
2021,3,مكة المكرمة,الطائف,فيلا - سكني,20,33532.41176
2021,3,مكة المكرمة,الليث,فيلا - سكني,2,12000
2021,3,مكة المكرمة,جدة,فيلا - سكني,1115,74121.36655
2021,3,مكة المكرمة,خليص,فيلا - سكني,2,15800
2021,3,مكة المكرمة,رابغ,فيلا - سكني,2,60000
2021,3,مكة المكرمة,مكة المكرمة,فيلا - سكني,73,31814.38333
2021,3,مكة المكرمة,أضم,محل - تجاري,8,438.22225
2021,3,مكة المكرمة,الجموم,محل - تجاري,42,425.25714
2021,3,مكة المكرمة,الجموم - بحرة,محل - تجاري,38,468.271576
2021,3,مكة المكرمة,الخرمة,محل - تجاري,22,315.701267
2021,3,مكة المكرمة,الطائف,محل - تجاري,1037,630.406087
2021,3,مكة المكرمة,العرضيات - نمرة,محل - تجاري,14,350.193315
2021,3,مكة المكرمة,القنفذة,محل - تجاري,112,572.396773
2021,3,مكة المكرمة,القنفذة - القوز,محل - تجاري,127,454.763944
2021,3,مكة المكرمة,الليث,محل - تجاري,66,398.970533
2021,3,مكة المكرمة,الموية,محل - تجاري,3,1066.666665
2021,3,مكة المكرمة,تربة,محل - تجاري,5,266.857142
2021,3,مكة المكرمة,ثول,محل - تجاري,18,532.510869
2021,3,مكة المكرمة,جدة,محل - تجاري,5661,813.579363
2021,3,مكة المكرمة,خليص,محل - تجاري,10,267.480506
2021,3,مكة المكرمة,رابغ,محل - تجاري,117,509.321788
2021,3,مكة المكرمة,رنية,محل - تجاري,22,347.901228
2021,3,مكة المكرمة,مكة المكرمة,محل - تجاري,2162,962.611276
2021,3,مكة المكرمة,الجموم,معرض تجاري - تجاري,1,415.09434
2021,3,مكة المكرمة,الخرمة,معرض تجاري - تجاري,1,250
2021,3,مكة المكرمة,الطائف,معرض تجاري - تجاري,37,859.613351
2021,3,مكة المكرمة,القنفذة,معرض تجاري - تجاري,12,476.132933
2021,3,مكة المكرمة,جدة,معرض تجاري - تجاري,1845,1003.537944
2021,3,مكة المكرمة,خليص,معرض تجاري - تجاري,1,250
2021,3,مكة المكرمة,رابغ,معرض تجاري - تجاري,4,465.422713
2021,3,مكة المكرمة,رنية,معرض تجاري - تجاري,1,150
2021,3,مكة المكرمة,مكة المكرمة,معرض تجاري - تجاري,219,1097.217583
2021,3,مكة المكرمة,الجموم,مكتب - تجاري,1,357.14286
2021,3,مكة المكرمة,الطائف,مكتب - تجاري,54,295.709815
2021,3,مكة المكرمة,القنفذة - القوز,مكتب - تجاري,1,480
2021,3,مكة المكرمة,تربة,مكتب - تجاري,1,200
2021,3,مكة المكرمة,جدة,مكتب - تجاري,1769,482.367127
2021,3,مكة المكرمة,رابغ,مكتب - تجاري,1,222.22222
2021,3,مكة المكرمة,مكة المكرمة,مكتب - تجاري,229,330.205171
2021,4,مكة المكرمة,الجموم,استديو - سكني,1,5200
2021,4,مكة المكرمة,الجموم - بحرة,استديو - سكني,2,4500
2021,4,مكة المكرمة,الطائف,استديو - سكني,68,9267.272727
2021,4,مكة المكرمة,القنفذة,استديو - سكني,3,11200
2021,4,مكة المكرمة,القنفذة - القوز,استديو - سكني,2,6000
2021,4,مكة المكرمة,الليث,استديو - سكني,2,13500
2021,4,مكة المكرمة,ثول,استديو - سكني,2,9000
2021,4,مكة المكرمة,جدة,استديو - سكني,1552,13019.7336
2021,4,مكة المكرمة,خليص,استديو - سكني,1,8400
2021,4,مكة المكرمة,رابغ,استديو - سكني,17,10466.66667
2021,4,مكة المكرمة,مكة المكرمة,استديو - سكني,97,12127.01299
2021,4,مكة المكرمة,الجموم - بحرة,دوبلاكس - سكني,1,12000
2021,4,مكة المكرمة,الطائف,دوبلاكس - سكني,1,26000
2021,4,مكة المكرمة,جدة,دوبلاكس - سكني,299,70404.78545
2021,4,مكة المكرمة,مكة المكرمة,دوبلاكس - سكني,11,34040
2021,4,مكة المكرمة,الجموم,دور - سكني,3,14133.33333
2021,4,مكة المكرمة,الجموم - بحرة,دور - سكني,13,15583.33333
2021,4,مكة المكرمة,الخرمة,دور - سكني,1,18000
2021,4,مكة المكرمة,الطائف,دور - سكني,277,18142.97797
2021,4,مكة المكرمة,القنفذة,دور - سكني,3,24800
2021,4,مكة المكرمة,القنفذة - القوز,دور - سكني,2,12000
2021,4,مكة المكرمة,الليث,دور - سكني,2,24000
2021,4,مكة المكرمة,الموية,دور - سكني,2,18000
2021,4,مكة المكرمة,تربة,دور - سكني,4,12333.33333
2021,4,مكة المكرمة,ثول,دور - سكني,2,26181
2021,4,مكة المكرمة,جدة,دور - سكني,629,35164.97788
2021,4,مكة المكرمة,رابغ,دور - سكني,4,32550
2021,4,مكة المكرمة,رنية,دور - سكني,6,13366.66667
2021,4,مكة المكرمة,مكة المكرمة,دور - سكني,204,19609.89542
2021,4,مكة المكرمة,أضم,شقة - سكني,20,12668.125
2021,4,مكة المكرمة,الجموم,شقة - سكني,112,13061.84783
2021,4,مكة المكرمة,الجموم - بحرة,شقة - سكني,240,15006.03846
2021,4,مكة المكرمة,الخرمة,شقة - سكني,40,10714.1875
2021,4,مكة المكرمة,الطائف,شقة - سكني,3822,15176.68861
2021,4,مكة المكرمة,العرضيات - نمرة,شقة - سكني,13,12436.36364
2021,4,مكة المكرمة,القنفذة,شقة - سكني,473,14907.67898
2021,4,مكة المكرمة,القنفذة - القوز,شقة - سكني,80,11857.23611
2021,4,مكة المكرمة,الليث,شقة - سكني,265,14086.50265
2021,4,مكة المكرمة,الموية,شقة - سكني,7,10285.71429
2021,4,مكة المكرمة,تربة,شقة - سكني,30,9400
2021,4,مكة المكرمة,ثول,شقة - سكني,113,14724.95238
2021,4,مكة المكرمة,جدة,شقة - سكني,60467,19690.00674
2021,4,مكة المكرمة,خليص,شقة - سكني,86,13020.02703
